Unnamed: 0,pdf,authors,titles,number,available,filename
16,https://psb.stanford.edu/psb-online/proceedings/psb04/lussier.pdf,Y.A. Lussier and J. Li,Terminological Mapping for High Throughput Comparative Biology of Phenotypes,16.0,True,2004\16_main_body.txt
17,https://psb.stanford.edu/psb-online/proceedings/psb04/ogren.pdf,"P.V. Ogren, K.B. Cohen, G.K. Acquaah-Mensah, J. Eberlein, and L. Hunter",The Compositional Structure of Gene Ontology Terms,17.0,True,2004\17_main_body.txt
18,https://psb.stanford.edu/psb-online/proceedings/psb04/rector.pdf,A. Rector,"Defaults, Context, and Knowledge: Alternatives for OWL-Indexed Knowledge Bases",18.0,True,2004\18_main_body.txt
19,https://psb.stanford.edu/psb-online/proceedings/psb04/tuason.pdf,"O. Tuason, L. Chen, H. Liu, J.A Blake, and C. Friedman",Biological Nomenclatures: A Source of Lexical Knowledge and Ambiguity,19.0,True,2004\19_main_body.txt
20,https://psb.stanford.edu/psb-online/proceedings/psb04/zhang.pdf,S. Zhang and O. Bodenreider,Investigating Implicit Knowledge in Ontologies with Application to the Anatomical Domain,20.0,True,2004\20_main_body.txt
21,https://psb.stanford.edu/psb-online/proceedings/psb04/bhattacharya.pdf,"A. Bhattacharya, T. Can, T. Kahveci, A. K. Singh, and  Y.-F. Wang",ProGreSS: Simultaneous Searching of Protein Databases by Sequence and Structure,21.0,True,2004\21_main_body.txt
22,https://psb.stanford.edu/psb-online/proceedings/psb04/dehoon.pdf,"M.J.L. De Hoon, S. Imoto, K. Kobayashi, N. Ogasawara, and S. Miyano","Predicting the Operon Structure of Bacillus subtilis Using Operon Length, Intergene Distance, and Gene Expression Information",22.0,True,2004\22_main_body.txt
23,https://psb.stanford.edu/psb-online/proceedings/psb04/eskin.pdf,E. Eskin and E. Agichtein,Combining Text Mining and Sequence Analysis to Discover Protein Functional Regions,23.0,True,2004\23_main_body.txt
24,https://psb.stanford.edu/psb-online/proceedings/psb04/lanckriet.pdf,"G. R. G. Lanckriet, M. Deng, N. Cristianini, M. I. Jordan, and  W. S. Noble",Kernel-Based Data Fusion and Its Application to Protein Function Prediction in Yeast,24.0,True,2004\24_main_body.txt
25,https://psb.stanford.edu/psb-online/proceedings/psb04/li.pdf,"H. Li, J. Li, S.H. Tan, S.-K. Ng",Discovery of Binding Motif Pairs from Protein Complex Structural Data and Protein Interaction Sequence Data,25.0,True,2004\25_main_body.txt
26,https://psb.stanford.edu/psb-online/proceedings/psb04/moses.pdf,"A.M. Moses, D.Y. Chiang, and M.B. Eisen",Phylogenetic Motif Detection by Expectation-Maximization on Evolutionary Mixtures,26.0,True,2004\26_main_body.txt
27,https://psb.stanford.edu/psb-online/proceedings/psb04/nariai.pdf,"N. Nariai, S. Kim, S. Imoto, and S. Miyano",Using Protein-Protein Interactions for Refining Gene Networks Estimated from Microarray Data by Bayesian Networks,27.0,True,2004\27_main_body.txt
28,https://psb.stanford.edu/psb-online/proceedings/psb04/prakash.pdf,"A. Prakash, M. Blanchette, S. Sinha, and M. Tompa",Motif Discovery in Heterogeneous Sequence Data,28.0,True,2004\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb04/takusagawa.pdf,K.T. Takusagawa and D.K. Gifford,Negative Information for Motif Discovery,29.0,True,2004\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb04/bourne.pdf,"P.E. Bourne, C.K.J. Allerston, W. Krebs, W. Li, I.N. Shindyalov, A. Godzik, I. Friedberg, T. Liu, D. Wild, S. Hwang, Z. Ghahramani, L. Chen, and J. Westbrook",The Status of Structural Genomics Defined Through the Analysis of Current Targets and Structures,30.0,True,2004\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb04/chinnasamy.pdf,"A. Chinnasamy, W.-K. Sung, and A. Mittal",Protein Structure and Fold Prediction Using Tree-Augmented Bayesian Classifier,31.0,True,2004\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb04/dubey.pdf,"A. Dubey, S. Hwang, C. Rangel, C.E. Rasmussen, Z. Ghahramani, and D.L. Wild",Clustering Protein Sequence and Structure Space with Infinite Gaussian Mixture Models,32.0,True,2004\32_main_body.txt
33,https://psb.stanford.edu/psb-online/proceedings/psb04/huan.pdf,"J. Huan, W. Wang, A. Washington, J. Prins, R. Shah, and A. Tropsha",Accurate Classification of Protein Structural Families Using Coherent Subgraph Analysis,33.0,True,2004\33_main_body.txt
34,https://psb.stanford.edu/psb-online/proceedings/psb04/nebel.pdf,M.E. Nebel,Identifying Good Predictions of RNA Secondary Structure,34.0,True,2004\34_main_body.txt
35,https://psb.stanford.edu/psb-online/proceedings/psb04/peng.pdf,"K. Peng, Z. Obradovic, and S. Vucetic",Exploring Bias in the Protein Data Bank Using Contrast Classifiers,35.0,True,2004\35_main_body.txt
36,https://psb.stanford.edu/psb-online/proceedings/psb04/potluri.pdf,"S. Potluri, A.A. Khan, A. Kuzminykh, J.M. Bujnicki, A.M. Friedman, and C. Bailey-Kellogg",Geometric Analysis of Cross-Linkability for Protein Fold Discrimination,36.0,True,2004\36_main_body.txt
37,https://psb.stanford.edu/psb-online/proceedings/psb04/qu.pdf,"Y. Qu, J.-T. Guo, V. Olman, and Y. Xu",Protein Fold Recognition Through Application of Residual Dipolar Coupling Data,37.0,True,2004\37_main_body.txt
38,https://psb.stanford.edu/psb-online/proceedings/psb04/dasika2.pdf,"M. Dasika, A. Gupta, C.D. Maranas, and J.D. Varner",A Mixed Integer Linear Programming (MILP) Framework for Inferring Time Delay in Gene Regulatory Networks,38.0,True,2004\38_main_body.txt
39,https://psb.stanford.edu/psb-online/proceedings/psb04/dibernardo.pdf,"D. Di Bernardo, T.S. Gardner, and J.J. Collins",Robust Identification of Large Genetic Networks,39.0,True,2004\39_main_body.txt
40,https://psb.stanford.edu/psb-online/proceedings/psb04/gat-viks.pdf,"I. Gat-Viks, R. Shamir, R.M. Karp, and R. Sharan",Reconstructing Chain Functions in Genetic Networks,40.0,True,2004\40_main_body.txt
41,https://psb.stanford.edu/psb-online/proceedings/psb04/kightley.pdf,"D.A. Kightley, N. Chandra, and K. Elliston",Inferring Gene Regulatory Networks from Raw Data: A Molecular Epistemics Approach,41.0,True,2004\41_main_body.txt
42,https://psb.stanford.edu/psb-online/proceedings/psb04/lecca.pdf,"P. Lecca, C. Priami, C. Laudanna, and G. Constantin",A Biospi Model of Lymphocyte-Endothelial Interactions in Inflamed Brain Venules,42.0,True,2004\42_main_body.txt
43,https://psb.stanford.edu/psb-online/proceedings/psb04/lu.pdf,"X. Lu, M. Hauskrecht, and R.S. Day",Modeling Cellular Processes with Variational Bayesian Cooperative Vector Quantizer,43.0,True,2004\43_main_body.txt
44,https://psb.stanford.edu/psb-online/proceedings/psb04/mcshan.pdf,"D.C. McShan, M. Upadhyaya, and I. Shah",Symbolic Inference of Xenobiotic Metabolism,44.0,True,2004\44_main_body.txt
45,https://psb.stanford.edu/psb-online/proceedings/psb04/ott.pdf,"S. Ott, S. Imoto, and S. Miyano",Finding Optimal Models for Small Gene Networks,45.0,True,2004\45_main_body.txt
46,https://psb.stanford.edu/psb-online/proceedings/psb04/talcott.pdf,"C. Talcott, S. Eker, M. Knapp, P. Lincoln, and K. Laderoute",Pathway Logic Modeling of Protein Functional Domains in Signal Transduction,46.0,True,2004\46_main_body.txt
47,https://psb.stanford.edu/psb-online/proceedings/psb04/wu.pdf,"F.X. Wu, W.J. Zhang, and A.J. Kusalik",Modeling Gene Expression from Microarray Expression Data with State-Space Equations,47.0,True,2004\47_main_body.txt
0,https://psb.stanford.edu/psb-online/proceedings/psb10/clemente.pdf,"José C. Clemente , Jesper Jansson, Gabriel Valiente",Accurate Taxonomic Assignment of Short Pyrosequencing Reads,0.0,True,2010\0_main_body.txt
1,https://psb.stanford.edu/psb-online/proceedings/psb10/essinger.pdf,"Steven D. Essinger, Gail L. Rosen",Benchmarking BLAST Accuracy of Genus/Phyla Classification of Metagenomic Reads,1.0,True,2010\1_main_body.txt
2,https://psb.stanford.edu/psb-online/proceedings/psb10/gavranovic.pdf,"Haris Gavranovic, Eric Tannier",Guided genome halving: provably optimal solutions provide good insights into the preduplication ancestral genome of Saccharomyces cerevisiae,2.0,True,2010\2_main_body.txt
3,https://psb.stanford.edu/psb-online/proceedings/psb10/hickey.pdf,"Glenn Hickey, Mathieu Blanchette",A Practical Algorithm for Estimation of the Maximum Likelihood Ancestral Reconstruction Error,3.0,True,2010\3_main_body.txt
4,https://psb.stanford.edu/psb-online/proceedings/psb10/miller.pdf,"Webb Miller, Stephen J. Wright, Yu Zhang, Stephan C. Schuster, Vanessa M. Hayes",Optimization methods for selecting founder populations for captive breeding of endangered species,4.0,True,2010\4_main_body.txt
5,https://psb.stanford.edu/psb-online/proceedings/psb10/dotu.pdf,"Ivan Dotu, William A. Lorenz, Pascal Van Hentenryck, Peter Clote",RNA Structural Segmentation,5.0,True,2010\5_main_body.txt
6,https://psb.stanford.edu/psb-online/proceedings/psb10/gruber.pdf,"Andreas R. Gruber, Sven Findeiß, Stefan Washietl, Ivo L. Hofacker, Peter F. Stadler",RNAz 2.0: Improved Noncoding RNA Detection,6.0,True,2010\6_main_body.txt
7,https://psb.stanford.edu/psb-online/proceedings/psb10/langenberger.pdf,"D. Langenberger, C.I. Bermudez-Santana, P.F. Stadler, S. Hoffmann",Identification and Classification of Small RNAs in Transcriptome Sequence Data,7.0,True,2010\7_main_body.txt
8,https://psb.stanford.edu/psb-online/proceedings/psb10/okada.pdf,"Yohei Okada, Kengo Sato, Yasubumi Sakakibara",Improvement of Structure Conservation Index with Centroid Estimators,8.0,True,2010\8_main_body.txt
9,https://psb.stanford.edu/psb-online/proceedings/psb10/poolsap.pdf,"Unyanee Poolsap, Yuki Kato, Tatsuya Akutsu",Dynamic Programming Algorithms for RNA Structure Prediction with Binding Sites,9.0,True,2010\9_main_body.txt
10,https://psb.stanford.edu/psb-online/proceedings/psb10/thachuk.pdf,"Chris Thachuk, Jan Manuch, Arash Raﬁey, Leigh-Anne Mathieson, Ladislav Stacho, Anne Condon",An Algorithm for the Energy Barrier Problem Without Pseudoknots and Temporary Arcs,10.0,True,2010\10_main_body.txt
11,https://psb.stanford.edu/psb-online/proceedings/psb10/chindelevitch.pdf,"Leonid Chindelevitch, Chung-Shou Liao, Bonnie Berger",Local Optimization for Global Alignment of Protein Interaction Networks,11.0,True,2010\11_main_body.txt
12,https://psb.stanford.edu/psb-online/proceedings/psb10/chowdhury.pdf,"Salim A. Chowdhury, Mehmet Koyuturk",Identification of Coordinately Dysregulated Subnetworks in Complex Phenotypes,12.0,True,2010\12_main_body.txt
13,https://psb.stanford.edu/psb-online/proceedings/psb10/fang.pdf,"Gang Fang, Rui Kuang, Gaurav Pandey, Michael Steinbach, Chad L. Myers, Vipin Kumar",Subspace Differential Coexpression Analysis: Problem Definition and a General Approach,13.0,True,2010\13_main_body.txt
14,https://psb.stanford.edu/psb-online/proceedings/psb10/morcos.pdf,"Faruck Morcos, Marcin Sikora, Mark Alber, Dale Kaiser, Jesus A. Izaguirre",Estimation of Protein and Domain Interactions in the Switching Motility System of Myxococcus xanthus,14.0,True,2010\14_main_body.txt
15,https://psb.stanford.edu/psb-online/proceedings/psb10/navlakha.pdf,"Saket Navlakha, Carl Kingsford",Exploring Biological Network Dynamics with Ensembles of Graph Partitions,15.0,True,2010\15_main_body.txt
16,https://psb.stanford.edu/psb-online/proceedings/psb10/przulj.pdf,"Natasa Przulj, Oleksii Kuchaiev, Aleksandar Stevanovic, Wayne Hayes",Geometric Evolutionary Dynamics of Protein Interaction Networks,16.0,True,2010\16_main_body.txt
17,https://psb.stanford.edu/psb-online/proceedings/psb10/venkatraman.pdf,"Lakshmi Venkatraman, Hanry Yu, Sourav S. Bhowmick, Forbes Dewey Jr., Lisa Tucker-Kellogg",The Steady States and Dynamics of Urokinase-mediated Plasmin Activation,17.0,True,2010\17_main_body.txt
18,https://psb.stanford.edu/psb-online/proceedings/psb10/delalande.pdf,"Olivier Delalande, Nicolas Ferey, Benoist Laurent, Marc Gueroult, Brigitte Hartmann, Marc Baaden",Multi-Resolution Approach for Interactively Locating Functionally Linked Ion Binding Sites by Steering Small Molecules into Electrostatic Potential Maps Using a Haptic Device,18.0,True,2010\18_main_body.txt
19,https://psb.stanford.edu/psb-online/proceedings/psb10/flores.pdf,"Samuel C. Flores, Yaqi Wan, Rick Russell, Russ B. Altman",Predicting RNA Structure by Multiple Template Homology Modeling,19.0,True,2010\19_main_body.txt
20,https://psb.stanford.edu/psb-online/proceedings/psb10/huang.pdf,"Xuhui Huang, Yuan Yao, Gregory R. Bowman, Jian Sun, Leonidas J. Guibas, Gunnar Carlsson, Vijay S. Pande",Constructing Multi-Resolution Markov State Models (MSMs) to Elucidate RNA Hairpin Folding Mechanisms,20.0,True,2010\20_main_body.txt
21,https://psb.stanford.edu/psb-online/proceedings/psb10/izaguirre.pdf,"Jesus A Izaguirre, Christopher R. Sweet, Vijay S. Pande",Multiscale Dynamics of Macromolecules Using Normal Mode Langevin,21.0,True,2010\21_main_body.txt
22,https://psb.stanford.edu/psb-online/proceedings/psb10/kalisman.pdf,"Nir Kalisman, Michael Levitt",Insights into the Intra-Ring Subunit Order of TriC/CCT: Structural and Evolutionary Analysis,22.0,True,2010\22_main_body.txt
23,https://psb.stanford.edu/psb-online/proceedings/psb10/kasson.pdf,"Peter Kasson, Vijay Pande",Cross-Graining: Efficient Multi-Scale Simulation via Markov State Models,23.0,True,2010\23_main_body.txt
24,https://psb.stanford.edu/psb-online/proceedings/psb10/liu.pdf,"Ying Liu, Ivet Bahar",Toward Understanding Allosteric Signaling Mechanisms in the ATPase Domain of Molecular Chaperones,24.0,True,2010\24_main_body.txt
25,https://psb.stanford.edu/psb-online/proceedings/psb10/mavridis.pdf,Lazaros Mavridis. David W. Ritchie,"3D-Blast: 3D Protein Structure Alignment, Comparison, and Classification Using Spherical Polar Fourier Correlations",25.0,True,2010\25_main_body.txt
26,https://psb.stanford.edu/psb-online/proceedings/psb10/perezcano.pdf,"Laura Perez-Cano, Albert Solernou, Carles Pons, Juan Fernandez-Recio",Structural Prediction of Protein-RNA Interaction by Computational Docking with Propensity-Based Statistical Potentials,26.0,True,2010\26_main_body.txt
27,https://psb.stanford.edu/psb-online/proceedings/psb10/garten.pdf,"Yael Garten, Nicholas P. Tatonetti, Russ B. Altman",Improving the Prediction of Pharmacogenes Using Text-Derived Gene-Drug Relationships,27.0,True,2010\27_main_body.txt
28,https://psb.stanford.edu/psb-online/proceedings/psb10/grady.pdf,"Benjamin J. Grady, Eric Torstenson, Scott M. Dudek, Justin Giles, David Sexton, Marylyn D. Ritchie",Finding Unique Filter Sets in PLATO: A Precursor to Efficient Interaction Analysis in GWAS Data,28.0,True,2010\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb10/greene.pdf,"Casey S. Greene, Daniel S. Himmelstein, Heather H. Nelson, Karl T. Kelsey, Scott M. Williams, Angeline S. Andrew, Margaret R. Karagas, Jason H. Moore",Enabling Personal Genomics with an Explicit Test of Epistasis,29.0,True,2010\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb10/li_s.pdf,"Shuyan Li, Lilia M. Iakoucheva, Sean D. Mooney, Predrag Radivojac",Loss of Post-Translational Modification Sites in Disease,30.0,True,2010\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb10/li_x.pdf,"Xin Li, Yixuan Chen, Jing Li",Detecting Genome-wide Haplotype Polymorphism by Combined Use of Mendelian Constraints and Local Population Structure,31.0,True,2010\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb10/thomson.pdf,"Glenys Thomson, Nishanth Marthandan, Jill A. Hollenbach, Steven J. Mack, Henry A. Erlich, Richard M. Single, Matthew J. Waller, Steven G.E. Marsh, Paula A. Guidry, David R. Karp, Richard H. Scheuermann, Susan D. Thompson, David N. Glass, Wolfgang Helmberg",Sequence Feature Variant Type (SFVT) Analysis of the HLA Genetic Association in Juvenile Idiopathic Arthritis,32.0,True,2010\32_main_body.txt
33,https://psb.stanford.edu/psb-online/proceedings/psb10/yavas.pdf,"Gokhan Yavas, Mehmet Koyuturk, Meral Ozsoyoglu, Meetha P. Gould, Thomas Laframboise",COKGEN: A Software for the Identification of Rare Copy Number Variation from SNP Microarrays,33.0,True,2010\33_main_body.txt
34,https://psb.stanford.edu/psb-online/proceedings/psb10/ball.pdf,"David A. Ball, Matthew W. Lux, Russell R. Graef, Matthew W. Peterson, Jane D. Valenti, John Dileo, Jean Peccoud",Co-Design in Synthetic Biology: A System-Level Analysis of the Development of an Environmental Sensing Device,34.0,True,2010\34_main_body.txt
35,https://psb.stanford.edu/psb-online/proceedings/psb10/biasiolo.pdf,"Marta Biasiolo, Mattia Forcato , Lino Possamai, Francesco Ferrari, Luca Agnelli, Marta Lionetti, Katia Todoerti, Antonino Neri, Massimo Marchiori, Stefania Bortoluzzi, Silvio Bicciato",Critical Analysis of Transcriptional and Post-Transcriptional Regulatory Networks in Multiple Myeloma,35.0,True,2010\35_main_body.txt
36,https://psb.stanford.edu/psb-online/proceedings/psb10/ceroni.pdf,"Francesca Ceroni, Simone Furini, Silvio Cavalcanti",A Computational Model of Gene Expression in an Inducible Synthetic Circuit,36.0,True,2010\36_main_body.txt
37,https://psb.stanford.edu/psb-online/proceedings/psb10/corradin.pdf,"Alberto Corradin, Barbara Di Camillo, Francesca Rende, Vincenzo Ciminale, Gianna Maria Toffolo, Claudio Cobelli",Retrovirus HTLV-1 Gene Circuit: A Potential Oscillator for Eukaryotes,37.0,True,2010\37_main_body.txt
38,https://psb.stanford.edu/psb-online/proceedings/psb10/davidson.pdf,"Eric A. Davidson, Thomas Van Blarcom, Matthew Levy, Andrew D. Ellington",Emulsion Based Selection of T7 Promoters of Varying Activity,38.0,True,2010\38_main_body.txt
39,https://psb.stanford.edu/psb-online/proceedings/psb10/ramesh.pdf,"Archana Ramesh, Robert Trevino, Daniel D. Von Hoff, Seungchan Kim",Clustering Context-Specific Gene Regulatory Networks,39.0,True,2010\39_main_body.txt
40,https://psb.stanford.edu/psb-online/proceedings/psb10/shea.pdf,"Adam Shea, Brian Fett, Marc D. Riedel and Keshab Parhi",Writing and Compiling Code into Biochemistry,40.0,True,2010\40_main_body.txt
41,https://psb.stanford.edu/psb-online/proceedings/psb10/tari.pdf,"Luis Tari, Saadat Anwar, Shanshan Liang, Jorg Hakenberg, Chitta Baral",Synthesis of Pharmacokinetic Pathways through Knowledge Acquisition and Automated Reasoning,41.0,True,2010\41_main_body.txt
